URL,MatchDateTime,Show,Snippet
https://archive.org/details/CNNW_20240609_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/557/end/592,6/9/2024 16:09:32,State of the Union With Jake Tapper and Dana Bash,"understand. but just broadly, big picture no one can deny the amazing news of seeing these innocent civilians who were finally brought back to their families from gaza after being held there for eight months,"
https://archive.org/details/CNNW_20240609_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/573/end/608,6/9/2024 16:09:48,State of the Union With Jake Tapper and Dana Bash,"but is the us comfortable with the way that the israelis carried out the mission look, dana, why is president biden going out publicly and calling for a ceasefire and hostage"
https://archive.org/details/CNNW_20240609_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/602/end/637,6/9/2024 16:10:17,State of the Union With Jake Tapper and Dana Bash,"saying yes to the deal unfortunately, we are going to continue to see ongoing conflict and military operations in which israel makes efforts to recover its citizens and frankly to recover american citizens what we would much prefer to see is a"
https://archive.org/details/KPIX_20240609_153000_Face_the_Nation#start/2414/end/2449,6/9/2024 16:10:29,Face the Nation,"prime minister netanyahu has a long record of being very partisan and very divisive. for decades, margaret, the strong bipartisan support for israel, for its security has been a hallmark of our close alliance, but i'll remind you, prime minister netanyahu isn't"
https://archive.org/details/CNNW_20240609_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/619/end/654,6/9/2024 16:10:34,State of the Union With Jake Tapper and Dana Bash,"ceasefire where the hostages come out peacefully. that is available. israel has said yes to it now hamas needs to say yes to it. that's where president biden's full effort, energy and attention is. and you heard yesterday from the french president here in paris"
https://archive.org/details/KPIX_20240609_153000_Face_the_Nation#start/2428/end/2463,6/9/2024 16:10:43,Face the Nation,"just divisive here, he's divisive at home. for months and months before the october 7th attacks the largest protests in in israeli history were occurring week after week in the streets of tel aviv and"
https://archive.org/details/KPIX_20240609_153000_Face_the_Nation#start/2491/end/2526,6/9/2024 16:11:46,Face the Nation,"well, senator schumer has publicly said it was with some reluctance, some concern about how prime minister netanyahu has this past practice of using an address to congress to be divisive. he has a chance to help rebuild and secure bipartisan support for israel."
https://archive.org/details/KPIX_20240609_153000_Face_the_Nation#start/2507/end/2542,6/9/2024 16:12:02,Face the Nation,"he has a chance to present a positive path forward towards peace. look, i respect how hard lindsey graham, senator graham has worked to try to bring together saudi normalization with israel in exchange for palestinian self-governance."
https://archive.org/details/KPIX_20240609_153000_Face_the_Nation#start/2523/end/2558,6/9/2024 16:12:18,Face the Nation,"that's an important effort many of us have been involved in. prime minister netanyahu has a chance to show that he will be a real leader, not just a partisan leader but someone who will try and secure peace and stability for israel. it's my hope that that's what will happen and that that's why"
https://archive.org/details/KPIX_20240609_153000_Face_the_Nation#start/2676/end/2711,6/9/2024 16:14:51,Face the Nation,mccain. good to have you here in person. thank you. overnight we learned that that u.s. pier off of gaza that was set up by the military has reopened. it had stopped functioning for a
https://archive.org/details/KPIX_20240609_153000_Face_the_Nation#start/2722/end/2757,6/9/2024 16:15:37,Face the Nation,operational. we're doing everything we can in the north and the south. how did your locations get rocketed? i imagine you do deconflict and share your locations with the israeli military. we are deconflicted. i don't know. that's a good question. did you lose any of your -- we had one man injured. everything else is fine.
https://archive.org/details/KPIX_20240609_153000_Face_the_Nation#start/2784/end/2819,6/9/2024 16:16:39,Face the Nation,"full blown famine in the north. when you said that it got a lot of attention. prime minister netanyahu was asked about your comments by nbc and said, quote, cindy mccain unfortunately is misinformed. the israeli government's been putting out pictures of food being brought in to gaza."
https://archive.org/details/KPIX_20240609_153000_Face_the_Nation#start/2831/end/2866,6/9/2024 16:17:26,Face the Nation,"it now so that we can feed -- and this doesn't happen in the south. we're right on the edge in the south of the same thing occurring. you're on the edge of famine in the south of gaza? there are people that are very hungry and don't have access because of the danger, because they've been pushed into the center again."
https://archive.org/details/KPIX_20240609_153000_Face_the_Nation#start/2924/end/2959,6/9/2024 16:18:59,Face the Nation,"we need safe and unfettered access. that's the same for gaza. we need safe and unfettered access, making sure we can get in and feed at scale. once again, it's about the agreements from various people and various factions and all of this. bottom line is people are going to starve to death unless we can"
https://archive.org/details/CNNW_20240609_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1694/end/1729,6/9/2024 16:28:29,State of the Union With Jake Tapper and Dana Bash,"and he's putting every other country and our enemies in front of america. and i think there's just horrible right now. do you realize, dana that what he did last week is that when the trump verdict came out in his trial, he actually joe biden held a press conference announcing a deal between israel and a terrorist"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/62/end/97,6/10/2024 7:01:17,This Week With George Stephanopoulos,"announcer: 'this week' with george stephanopoulos starts right now. harrowing mission, heart-wrenching reunions. they are back home in israel. they are alive. they are well. israeli defense forces rescue"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/77/end/112,6/10/2024 7:01:32,This Week With George Stephanopoulos,"four hostages in a major day-time raid in central gaza. we won't stop working until all the hostages come home and a ceasefire is reached. but with heavy palestinian casualties reported, how will the rescue mission impact ceasefire talks?"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/140/end/175,6/10/2024 7:02:35,This Week With George Stephanopoulos,"roundtable. announcer: from abc news, it's 'this week.' here now, martha raddatz. martha: good morning and welcome to 'this week.' this morning four israeli hostages are back in the arms of"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/156/end/191,6/10/2024 7:02:51,This Week With George Stephanopoulos,"their loved ones after a dramatic, but deadly rescue mission by the israeli defense forces in central gaza. among the rescued, noa argamani, the 26-year-old had become one of the symbols, the human faces of hamas brutality."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/172/end/207,6/10/2024 7:03:07,This Week With George Stephanopoulos,"noa was seized on october 7th from the nova music festival, terrorized, thrown on the back of a motorcycle and taken into gaza. and this was noa on saturday, reuniting with her family for"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/186/end/221,6/10/2024 7:03:21,This Week With George Stephanopoulos,"the first time in eight months. israelis cheering the news of the largest rescue of hostages since the terrorist attack in october, but the rescue left a devastating toll for palestinians, with more than 270"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/203/end/238,6/10/2024 7:03:38,This Week With George Stephanopoulos,"killed in the mission according to the hamas-run gaza health ministry. it comes amid ongoing negotiations for the release of all the remaining 116 hostages, including eight american-israelis, as part of a larger ceasefire in this deadly war."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/218/end/253,6/10/2024 7:03:53,This Week With George Stephanopoulos,"abc news foreign correspondent james longman has spent months in israel since october 7th, covering the war and the hostage families, and gives us the dramatic details of the rescue and the reunions. reporter: israel is"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/233/end/268,6/10/2024 7:04:08,This Week With George Stephanopoulos,"celebrating this morning, four hostages rescued, the agonizing wait for their families, over, but the cost of their freedom, enormous. hamas says more than 270 palestinians were killed in the operation, nearly 700 injured."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/278/end/313,6/10/2024 7:04:53,This Week With George Stephanopoulos,"benjamin netanyahu in a phone call, it's been so long since i heard hebrew. also freed, 27-year-old russian-israeli andrei kozlov who was working as a security guard at the super nova music"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/297/end/332,6/10/2024 7:05:12,This Week With George Stephanopoulos,"festival. shlomi ziv, and 22-year-old almog meir jan who just finished serving in the israeli military and was set to start a new job when he, too, was kidnapped. i'm happy that you are here. reporter: i spoke with his mother and uncle just weeks after he was taken hostage. she said almog called her as the"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/328/end/363,6/10/2024 7:05:43,This Week With George Stephanopoulos,"the last phone call. reporter: she didn't hear from him or know if he was alive until this video began circulating, it shows almog held captive, frightened, at times covering his face. that fear now gone. almog now safely back in israel, holding him close, but his"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/340/end/375,6/10/2024 7:05:55,This Week With George Stephanopoulos,father not getting that chance. israeli media reporting that tragically he died just hours before almog's rescue. thank you for bringing my son to me.
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/361/end/396,6/10/2024 7:06:16,This Week With George Stephanopoulos,"i'm so excited that i could hug him today. reporter: israeli defense forces say intelligence targeted two locations in central gaza weeks ago where they believed the hostages, code named diamonds, were being held. the three males kept in one"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/376/end/411,6/10/2024 7:06:31,This Week With George Stephanopoulos,"apartment, argamani a little more than 200 meters away in another. israeli special forces had mockups of the building, practicing a raid. at 11:00 a.m. on saturday in broad daylight the element of surprise the launch was a go. at 11:25 the soldiers were on the move with the rescue under"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/392/end/427,6/10/2024 7:06:47,This Week With George Stephanopoulos,"way air strikes pummeled the city. the two locations penetrated simultaneously, facing gunfire in one, an israeli killed in the raid, but saying all four hostages each loaded into helicopters free after eight months of hell. this was a high-risk, complex"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/424/end/459,6/10/2024 7:07:19,This Week With George Stephanopoulos,"woman saying two of her cousins were killed, two others seriously injured. they didn't commit any sin, she says, they were sitting at home. israeli officials say hamas purposefully shields themselves within the civilian population but the united states has repeatedly called on israel to"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/438/end/473,6/10/2024 7:07:33,This Week With George Stephanopoulos,"do more to protect ordinary palestinians. hamas says 37000 have now been killed since october, but hamas is still holding 116 hostages taken on october 7th, a third of whom are believed dead."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/469/end/504,6/10/2024 7:08:04,This Week With George Stephanopoulos,"one of the single bloodiest israeli assaults since this war began, and as talk of negotiations continue the fundamental problem remains benjamin netanyahu says he wants to bring all the hostages home, but at the same time says the war will not end until hamas is destroyed, and he's facing"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/485/end/520,6/10/2024 7:08:20,This Week With George Stephanopoulos,"immense political turmoil, there's widespread public anger about how he's managed this war, his war cabinet is in danger of falling apart, and that will mean sustained pressure from the israeli extreme right. martha? martha: our thanks to james for that report."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/501/end/536,6/10/2024 7:08:36,This Week With George Stephanopoulos,"i'm joined now by israeli defense forces spokesperson and retired lieutenant colonel peter lerner. it is good to see you this morning, colonel. we are also happy those hostages are safe. give us a picture of the scale"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/564/end/599,6/10/2024 7:09:39,This Week With George Stephanopoulos,"the hostages, so for the success of this operation at this time i believe that it was a huge feat from a professional perspective, but also on the level of morale and here in israel and it was a very, very jubilant day"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/610/end/645,6/10/2024 7:10:25,This Week With George Stephanopoulos,"destroyed in a civilian area in broad daylight, there were people on the street during this attack through the air. did you factor in the loss of so many palestinians in this operation?"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/642/end/677,6/10/2024 7:10:57,This Week With George Stephanopoulos,"martha: but even the israelis -- hamas is putting out 274, but even the israelis, another spokesman from the idf, said there were fewer than 100. that's a significant amount of casualties. did they come from those air strikes in broad daylight?"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/739/end/774,6/10/2024 7:12:34,This Week With George Stephanopoulos,"because of how hamas is battling us on the battleground. our responsibility, first and foremost responsibility, is to rescue the hostages, to bring them home, to create a better security situation for israelis and i would say for palestinians alike. hamas have to go. hamas can't be trusted with the powers of government because"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/755/end/790,6/10/2024 7:12:50,This Week With George Stephanopoulos,"that is what they will do, they will build a terrorist army, they will infiltrate into israel and abduct partygoers from the nova party and hold them hostage in places like apartment buildings. martha: again, colonel, we"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/767/end/802,6/10/2024 7:13:02,This Week With George Stephanopoulos,"are all grateful the hostages are safe, but just one final question. would you carry out a similar rescue mission to get the other 116 hostages, no matter the cost to civilians in gaza?"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/818/end/853,6/10/2024 7:13:53,This Week With George Stephanopoulos,"white house national security adviser jake sullivan who is traveling with the president in france. good morning to you, jake. i wanted to start with american support for this mission in israel in gaza. the u.s. provided support for"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/848/end/883,6/10/2024 7:14:23,This Week With George Stephanopoulos,"months to support israel in its efforts to rescue and recover hostages from gaza, including the american hostages, and there weren't americans among these four, but i'm not going to speak further to intelligence or operational matters because we need to protect their sensitivity."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/862/end/897,6/10/2024 7:14:37,This Week With George Stephanopoulos,"martha: we're all very grateful the hostages are free, of course, but the hamas-run gaza ministry of health says that hundreds were killed, more than 200 were killed. do you think that is an accurate number, and does that concern"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/877/end/912,6/10/2024 7:14:52,This Week With George Stephanopoulos,"you? well, of course, the israeli defense forces have put out one number, the hamas-run gaza health ministry has put out another number. we are looking into it. it will take some time for us to make any kind of determination and we may never be able to"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/892/end/927,6/10/2024 7:15:07,This Week With George Stephanopoulos,"definitively determine it, but we do know this, martha, civilians were killed and that is tragic, it is heart breaking. i've said before that the palestinian people are going through hell in this war. they're caught in the crossfire. hamas hides among civilian"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/908/end/943,6/10/2024 7:15:23,This Week With George Stephanopoulos,"infrastructure, hides underground, and puts the palestinian people in harm's way. and this whole thing, this whole tragedy, could be over. all the hostages could be home. there could be a ceasefire if hamas would just step up and say"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/921/end/956,6/10/2024 7:15:36,This Week With George Stephanopoulos,"yes to the deal that the israelis have accepted and that president biden elaborated a week ago. so the world should call on hamas to take this deal. martha: but let's go back to those numbers, the palestinians say more than 200, the israelis"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/939/end/974,6/10/2024 7:15:54,This Week With George Stephanopoulos,"say not more than 100. that is a lot of people to be killed in a rescue operation. again, does that number concern you? well, every single loss of an innocent civilian in gaza or anywhere else concerns us."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/971/end/1006,6/10/2024 7:16:26,This Week With George Stephanopoulos,"all of the hostages coming home and the capacity for gaza to be rebuilt so the palestinians would not just be safe but could have a better future. martha: we're talking about the specific operation, please."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/1021/end/1056,6/10/2024 7:17:16,This Week With George Stephanopoulos,"civilian casualties in gaza is to get to a comprehensive ceasefire and hostage agreement. so the two are not distinct issues, they're connected issues. how do we end the death of civilians in gaza, martha? there is only one way, to get to a comprehensive ceasefire and"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/1033/end/1068,6/10/2024 7:17:28,This Week With George Stephanopoulos,"hostage deal. that's what president biden laid out and that is, again, what he is reinforcing today because hamas accepting that deal would bring an end to the tragedy in gaza. martha: so does the u.s. support israel doing more"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/1051/end/1086,6/10/2024 7:17:46,This Week With George Stephanopoulos,"operations like this in the very same way, even if this number of civilians were killed? look, the united states will support israel in taking steps to try to rescue hostages who are currently being held in"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/1070/end/1105,6/10/2024 7:18:05,This Week With George Stephanopoulos,"harm, held by hamas, and we will continue to work with israel to do that. we will also continue to reinforce the point that all of their military operations, including hostage rescue operations, should take every precaution to minimize the amount of civilian harm or civilian casualties."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/1084/end/1119,6/10/2024 7:18:19,This Week With George Stephanopoulos,"that is a point we will reinforce in all of our engagements with the israelis going forward. martha: benjamin netanyahu said shortly after the hostages were rescued, he spoke about military missions, israeli military missions, and he said, our soldiers are performing in"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/1100/end/1135,6/10/2024 7:18:35,This Week With George Stephanopoulos,"the most valiant and moral way to end this war with a victory against these killers and against these kidnappers, and we shall prevail. would you agree that the israeli military has performed, as netanyahu said, in the most"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/1116/end/1151,6/10/2024 7:18:51,This Week With George Stephanopoulos,"moral way in this conflict? well, the first thing that i will say, martha, is that israel has a righteous cause in trying to bring about the defeat of hamas who authored one of the worst massacres in history, the worst massacre of the jewish"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/1132/end/1167,6/10/2024 7:19:07,This Week With George Stephanopoulos,"people since the holocaust, and israel has the right to go after hamas who conducted that attack. now, we have said all along that israel should be operating in a way not just consistent with the laws of war, but taking extra precautions to try to protect civilians."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/1163/end/1198,6/10/2024 7:19:38,This Week With George Stephanopoulos,"state department did in a report it released a couple of weeks ago, but we will also continue to reinforce the point that the reason this war is going on right now, that there is not a ceasefire in place right now, is not because of israel, it's"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/2886/end/2921,6/10/2024 7:48:21,This Week With George Stephanopoulos,"martha: susan, i want to circle back to where we began the program today in this last minute here and it is israel and what you watched, again, we are all so grateful that the hostages have been rescued, but what do you think the fallout is from here?"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/2902/end/2937,6/10/2024 7:48:37,This Week With George Stephanopoulos,"yeah, i mean, martha, it is the horror of this war sort of encapsulated in this operation. hamas undertook this terrible deadly terrorist attack, they are still holding more than 100 hostages. israel, you know, after a long"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/2934/end/2969,6/10/2024 7:49:09,This Week With George Stephanopoulos,"marketplace, and until there is an end to the war it is a nightmare for those experiencing it. it is a political nightmare both for biden and for israel. martha: we have to go. thank you so much for that. up next, a moving conversation with the mother of one of the"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/2950/end/2985,6/10/2024 7:49:25,This Week With George Stephanopoulos,"american-israeli hostages still held inside gaza. we're back in a moment. held inside gaza. we're back in a moment. losing wt and keeping it off? same. discover the power of wegovy®.  with wegovy®, i lost 35 pounds. and some lost over 46 pounds."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/3172/end/3207,6/10/2024 7:53:07,This Week With George Stephanopoulos,"jon in april after hamas released a new video of their son hersh showing him alive, months after his october 7th capture. one of eight american-israelis still held. abc's marcus moore sat down with hersh's mother earlier this week"
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/3186/end/3221,6/10/2024 7:53:21,This Week With George Stephanopoulos,"before the rescue of the four israeli hostages as she prays for hersh's safe return. reporter: rachel goldberg-polin doesn't want you to ask how many days it has been. instead, she wears a piece of white tape with a number written in black ink. on the day we meet her it reads 242."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/3234/end/3269,6/10/2024 7:54:09,This Week With George Stephanopoulos,"october 3rd. reporter: days later the american-israeli citizen was kidnapped by hamas while attending the nova music festival on october 7th. seen here with other israeli captives, his arm injured, when hamas militants threw a grenade into that bomb shelter."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/3282/end/3317,6/10/2024 7:54:57,This Week With George Stephanopoulos,is horrifyingly unique. reporter: her son is one of the 116 people still being held hostage in gaza. goldberg-polin and her family hold on to hope the california native is still alive. we're religious people.
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/3411/end/3446,6/10/2024 7:57:06,This Week With George Stephanopoulos,"have the moral, ethical, religious, spiritual, human obligation to themselves to make this happen. reporter: goldberg-polin still praying her son comes home and for an end to the suffering in gaza."
https://archive.org/details/KGO_20240610_070000_This_Week_With_George_Stephanopoulos#start/3426/end/3461,6/10/2024 7:57:21,This Week With George Stephanopoulos,"i am concerned and worried and heartbroken for all of the innocent civilians in gaza who are in harm's way, and i am also painfully worried about the innocent civilians in gaza who"
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/40/end/75,6/10/2024 10:00:55,Face the Nation,"captioning funded by cbs part of 'morning edition.' i'm margaret brennan. celebrations in israel as four hostages are rescued. plus, our new poll has surprising findings on the presidential race here at home. tearful reunions after four"
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/73/end/108,6/10/2024 10:01:28,Face the Nation,"high cost of more than 200 palestinian lives. and the prospect of a cease-fire in gaza to allow the more than 115 remaining hostages is still very unclear. here at home, the pressure"
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/171/end/206,6/10/2024 10:03:06,Face the Nation,"allies. at the top of the agenda for both trips, the two ongoing wars in gaza and ukraine as well as how to handle aggression from the countries not represented at that meeting, russia and china. we spoke with president biden's national security adviser jake"
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/186/end/221,6/10/2024 10:03:21,Face the Nation,"sullivan earlier today and began by asking him about the israeli hostage rescue and whether military operations are the way to free the remaining that are still held captive. by far the most effective,"
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/202/end/237,6/10/2024 10:03:37,Face the Nation,"certain and right way to get all of the hostages out is to get a comprehensive cease-fire and hostage deal that president biden described in public a few days ago that israel has accepted, and now that we are awaiting hamas to respond to."
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/280/end/315,6/10/2024 10:04:55,Face the Nation,"jake, i was looking back at remarks you made on this program just a week after that horrific attack on israel on october 7th, and even in the early days you were pressing the israeli government for a clear plan on what they will do in gaza the"
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/296/end/331,6/10/2024 10:05:11,Face the Nation,day after the war ends. has netanyahu accepted any of the u.s. proposals or suggestions? has he presented any of it to his own war cabinet? we do have a detailed discussion with our israeli counterparts about the day
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/326/end/361,6/10/2024 10:05:41,Face the Nation,course of this conflict we have not seen that clear connection. we have continued to reinforce the need for israel to bear down to ensure that it has a holistic strategy to ensure the enduring defeat of hamas and to ensure a better day of peace and stability for israelis and
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/341/end/376,6/10/2024 10:05:56,Face the Nation,"palestinians alike. it sounds like no agreement on that as yet. president biden gave an interview to 'time magazine' that was published this past week and he was asked whether he's seen evidence of israeli war crimes in gaza. he said, the answer is it's"
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/357/end/392,6/10/2024 10:06:12,Face the Nation,"uncertain and be has been investigated by the israelis themselves. he dismittsed the idea israel was starting people as part of its war strategy, but he also said i think they've engaged in activity that is inappropriate. what would you say is inappropriate? well, actually, margaret, a"
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/402/end/437,6/10/2024 10:06:57,Face the Nation,"our hearts break about the loss of innocent palestinian life. the president himself has said publicly the palestinians -- innocent palestinians are going through sheer hell in this conflict, and a lot of that is because hamas has put them in an"
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/417/end/452,6/10/2024 10:07:12,Face the Nation,"impossible situation. hamas hides among the civilian population, holds hostages among the civilian population, fires at the idf from behind the civilian population and so, yes, we have asked israel to take steps to be more precise and"
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/1389/end/1424,6/10/2024 10:23:24,Face the Nation,i like benny gantz. here's what i found on my last trip to israel just a few days ago. there's universal opposition to creating a palestinian state by all levels of israeli society if it is seen as a reward for
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/1405/end/1440,6/10/2024 10:23:40,Face the Nation,terrorism of october 7th. the day after plan when hamas is destroyed militarily and they no longer can threaten israel needs to be a negotiation between israel and saudi arabia and the uae to come up with a plan for
https://archive.org/details/KPIX_20240610_100000_Face_the_Nation#start/1422/end/1457,6/10/2024 10:23:57,Face the Nation,"gaza and the west bank to give -- to give the palestinians hope and a better life and secure israel. that is the only plan i see working. you cannot occupy -- israel can't, in my view, permanently gaza. that will be a disaster."
https://archive.org/details/MSNBCW_20240617_080000_Meet_the_Press#start/1153/end/1188,6/17/2024 8:19:28,Meet the Press,"do i believe in myself? 100% i do. you know, we'll see what president trump decides. i'm going to support whatever he does.um congressman byron donalds, we appreciate you making time to speak to us today. thank you very much. when we come back, more than eight months after the w israel-hamas war began,"
https://archive.org/details/MSNBCW_20240617_080000_Meet_the_Press#start/1372/end/1407,6/17/2024 8:23:07,Meet the Press,"leaders, president biden addressed the ongoing battle between israel and hamas that has enflamed divisions among many americans. i've laid out an approach that has been endorsed by the u.n. security council, by the g7, by the israelis, and the"
https://archive.org/details/MSNBCW_20240617_080000_Meet_the_Press#start/1404/end/1439,6/17/2024 8:23:39,Meet the Press,"congressman khanna, welcome back to 'meet the press.' happy father's day to you, as well. happy father's day to you and to the viewers. i appreciate it. thank you. hamas has balked at every cease-fire proposal, as you have witnessed. they are holding out for a complete withdrawal of israeli troops and a permanent cease-fire. according to the 'wall street"
https://archive.org/details/MSNBCW_20240617_080000_Meet_the_Press#start/1419/end/1454,6/17/2024 8:23:54,Meet the Press,"journal,' the leader of hamas called civilian losses in gaza necessary sacrifices. what more do you propose president biden should be doing if hamas will not agree? the president has set forth a clear vision, and i support the"
https://archive.org/details/MSNBCW_20240617_080000_Meet_the_Press#start/1455/end/1490,6/17/2024 8:24:30,Meet the Press,"there also needs to be more pressure on netanyahu. benny gantz has been all over israeli tv saying that netanyahu has been undermining the hostage deal, and it's a philosophical difference. benny gantz is saying prioritize the hostage deal and the peace. netanyahu saying they want to destroy military all of hamas. i don't think that's achievable. let me ask you specifically"
https://archive.org/details/MSNBCW_20240617_080000_Meet_the_Press#start/1520/end/1555,6/17/2024 8:25:35,Meet the Press,"october 7th, the attack on israel and russia's invasion of ukraine, both happened not when donald trump was in office, but when joe biden was in office. why shouldn't americans consider that argument when they're deciding how to vote this fall? used to be that we were"
https://archive.org/details/MSNBCW_20240617_080000_Meet_the_Press#start/1566/end/1601,6/17/2024 8:26:21,Meet the Press,"would trump agree to putin's terms? let me ask you this if i can about this broadly. the president has seen a big erosion as it relates to young voters that you've been speaking to a lot in your campaigning. here specifically as it results to the war this gaza, you said back in february that even if"
https://archive.org/details/MSNBCW_20240617_080000_Meet_the_Press#start/1581/end/1616,6/17/2024 8:26:36,Meet the Press,"president biden were to bring about a cease-fire in gaza there would still need to be a healing period before democrats, these young voters, may be able to come back and be comfortable with his leadership again. that was four months ago. is the president running out of time to win back some of these young voters? biggest thing we're running out of time is more people dying. we have to remember the"
https://archive.org/details/MSNBCW_20240617_080000_Meet_the_Press#start/1612/end/1647,6/17/2024 8:27:07,Meet the Press,"conference in the middle east, recognize a palestinian state without hamas, work with egypt, saudi arabia on it. i didn't mean to interrupt you. you. i want to ask about a couple of other topics quickly on policy, immigration. republicans tanked a bipartisan border security bill as you"
