,,,,,,,
,,,,,,,
URL,MatchDateTime,Day,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/MSNBCW_20231031_050000_The_Last_Word_With_Lawrence_ODonnell#start/1942/end/1977,10/31/2023 5:32:37,10/31/2023,MSNBC,The Last Word With Lawrence ODonnell,MSNBCW_20231031_050000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/download/MSNBCW_20231031_050000_The_Last_Word_With_Lawrence_ODonnell/MSNBCW_20231031_050000_The_Last_Word_With_Lawrence_ODonnell.thumbs/MSNBCW_20231031_050000_The_Last_Word_With_Lawrence_ODonnell_001918.jpg,tonight. what we know the death toll inside of gaza is rising. the hamas-run causative ministry of health says over 1000 people have died. unicef says more than 2300 children have died inside of
https://archive.org/details/MSNBCW_20231031_060000_The_11th_Hour_With_Stephanie_Ruhle#start/165/end/200,10/31/2023 6:03:00,10/31/2023,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20231031_060000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20231031_060000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20231031_060000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20231031_060000_The_11th_Hour_With_Stephanie_Ruhle_000148.jpg,"cannot escape, which is escalating by the day. according to the health ministry run by hamas, more than 8000 palestinians have been killed so far. let's get right to my colleague, nbc ellison barber, she was at the israel gaza border where it is now just after 6 am."
https://archive.org/details/MSNBCW_20231031_080000_Alex_Wagner_Tonight#start/205/end/240,10/31/2023 8:03:40,10/31/2023,MSNBC,Alex Wagner Tonight,MSNBCW_20231031_080000_Alex_Wagner_Tonight,https://archive.org/download/MSNBCW_20231031_080000_Alex_Wagner_Tonight/MSNBCW_20231031_080000_Alex_Wagner_Tonight.thumbs/MSNBCW_20231031_080000_Alex_Wagner_Tonight_000178.jpg,"suffering because of a war they didn't start, can't escape, and which is escalated by the day. according to the health ministry run by hamas, more than 8000 as palestinians have been killed so far. hospitals have become refugee ve"
https://archive.org/details/MSNBCW_20231031_150000_Jose_Diaz-Balart_Reports#start/494/end/529,10/31/2023 15:08:29,10/31/2023,MSNBC,Jose Diaz-Balart Reports,MSNBCW_20231031_150000_Jose_Diaz-Balart_Reports,https://archive.org/download/MSNBCW_20231031_150000_Jose_Diaz-Balart_Reports/MSNBCW_20231031_150000_Jose_Diaz-Balart_Reports.thumbs/MSNBCW_20231031_150000_Jose_Diaz-Balart_Reports_000478.jpg,"strikes on buildings there, palestinians -- witnesses are talking about 40 homes damaged or destroyed. the health ministry, which is run by hamas, is talking about hundreds of dead and wounded. this could be an attack on the"
https://archive.org/details/MSNBCW_20231031_150000_Jose_Diaz-Balart_Reports#start/733/end/768,10/31/2023 15:12:28,10/31/2023,MSNBC,Jose Diaz-Balart Reports,MSNBCW_20231031_150000_Jose_Diaz-Balart_Reports,https://archive.org/download/MSNBCW_20231031_150000_Jose_Diaz-Balart_Reports/MSNBCW_20231031_150000_Jose_Diaz-Balart_Reports.thumbs/MSNBCW_20231031_150000_Jose_Diaz-Balart_Reports_000719.jpg,"north korean ministry of health either. there's a war going on and civilians will be caught up in this, and it's a tragedy for many. we need to be cautious about listening to the numbers coming ought of gaza and be wary of"
https://archive.org/details/MSNBCW_20231031_170000_Chris_Jansing_Reports#start/210/end/245,10/31/2023 17:03:45,10/31/2023,MSNBC,Chris Jansing Reports,MSNBCW_20231031_170000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231031_170000_Chris_Jansing_Reports/MSNBCW_20231031_170000_Chris_Jansing_Reports.thumbs/MSNBCW_20231031_170000_Chris_Jansing_Reports_000208.jpg,"injured. the ministry of health, which is run by hamas, is putting the death toll much higher and the higher death toll and higher casualty count are being reported on arab news stations across the region. so, a significant event and one that is getting -- being       _"
https://archive.org/details/MSNBCW_20231031_190000_Katy_Tur_Reports#start/205/end/240,10/31/2023 19:03:40,10/31/2023,MSNBC,Katy Tur Reports,MSNBCW_20231031_190000_Katy_Tur_Reports,https://archive.org/download/MSNBCW_20231031_190000_Katy_Tur_Reports/MSNBCW_20231031_190000_Katy_Tur_Reports.thumbs/MSNBCW_20231031_190000_Katy_Tur_Reports_000327.jpg,"underground. however, we are also seeing devastation in the heavily populated civilian areas. a bit earlier, the gaza health ministry said the jabalia refugee camp was hit by a massive blast. the idf however said they killed"
https://archive.org/details/MSNBCW_20231031_200000_Deadline_White_House#start/5190/end/5225,10/31/2023 21:26:45,10/31/2023,MSNBC,Deadline White House,MSNBCW_20231031_200000_Deadline_White_House,https://archive.org/download/MSNBCW_20231031_200000_Deadline_White_House/MSNBCW_20231031_200000_Deadline_White_House.thumbs/MSNBCW_20231031_200000_Deadline_White_House_005189.jpg,"health catastrophe is imminent due to overcrowding, mass displacement and dehydration. devastating images today appear to show what the palestinian health ministry says was a massive blast at a refugee camp."
https://archive.org/details/MSNBCW_20231101_000000_All_In_With_Chris_Hayes#start/156/end/191,11/1/2023 0:02:51,11/1/2023,MSNBC,All In With Chris Hayes,MSNBCW_20231101_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20231101_000000_All_In_With_Chris_Hayes/MSNBCW_20231101_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20231101_000000_All_In_With_Chris_Hayes_000148.jpg,"invasion, all of which together have cost thousands upon thousands of civilian lives. the gaza health ministry, which is controlled by hamas, -- statistics have proven broadly accurate in prior conflicts says the death toll in gaza is over 8500 people."
https://archive.org/details/MSNBCW_20231101_010000_Alex_Wagner_Tonight#start/62/end/97,11/1/2023 1:01:17,11/1/2023,MSNBC,Alex Wagner Tonight,MSNBCW_20231101_010000_Alex_Wagner_Tonight,https://archive.org/download/MSNBCW_20231101_010000_Alex_Wagner_Tonight/MSNBCW_20231101_010000_Alex_Wagner_Tonight.thumbs/MSNBCW_20231101_010000_Alex_Wagner_Tonight_000058.jpg,"more than 1 million residents of gaza have been displaced or told to leave their homes. the israeli war on hamas has led to destruction across gaza, not just in the north. right now, the palestinian ministry of health estimates that more than 8500 people have been killed in gaza, including"
https://archive.org/details/MSNBCW_20231101_010000_Alex_Wagner_Tonight#start/78/end/113,11/1/2023 1:01:33,11/1/2023,MSNBC,Alex Wagner Tonight,MSNBCW_20231101_010000_Alex_Wagner_Tonight,https://archive.org/download/MSNBCW_20231101_010000_Alex_Wagner_Tonight/MSNBCW_20231101_010000_Alex_Wagner_Tonight.thumbs/MSNBCW_20231101_010000_Alex_Wagner_Tonight_000058.jpg,"more than 3500 children. the palestinian ministry of health is controlled by hamas, but in the past, it's statistics about death during these sorts of conflicts have been broadly accurate. internationalhi wealth"
https://archive.org/details/MSNBCW_20231101_030000_The_11th_Hour_With_Stephanie_Ruhle#start/2028/end/2063,11/1/2023 3:34:03,11/1/2023,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20231101_030000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20231101_030000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20231101_030000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20231101_030000_The_11th_Hour_With_Stephanie_Ruhle_002007.jpg,"gaza strip reported by the hospital or the so-called cause the health ministry which, is a -- lieutenant >> lieutenant, i take your point about the numbers. i notably did not use the numbers, here. we are out of town. to your point, as someone who"
https://archive.org/details/MSNBCW_20231101_040000_Alex_Wagner_Tonight#start/93/end/128,11/1/2023 4:01:48,11/1/2023,MSNBC,Alex Wagner Tonight,MSNBCW_20231101_040000_Alex_Wagner_Tonight,https://archive.org/download/MSNBCW_20231101_040000_Alex_Wagner_Tonight/MSNBCW_20231101_040000_Alex_Wagner_Tonight.thumbs/MSNBCW_20231101_040000_Alex_Wagner_Tonight_000088.jpg,"gaza have been displaced or told to leave their homes. the israeli war on hamas has led to destruction across gaza, not just in the north. right now, the palestinian ministry of health estimates that more than 8500 people have been killed in gaza, including more than 3500 children. the palestinian ministry of health is controlled by hamas, but in the past, it's statistics about death during these sorts of conflicts have"
https://archive.org/details/MSNBCW_20231101_060000_The_11th_Hour_With_Stephanie_Ruhle#start/2030/end/2065,11/1/2023 6:34:05,11/1/2023,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20231101_060000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20231101_060000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20231101_060000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20231101_060000_The_11th_Hour_With_Stephanie_Ruhle_002008.jpg,"i want to say one more thing. when you take numbers from the gaza strip reported by the indonesian hospital or the so-called cause the health ministry which, is a -- hamas --  _          _"
https://archive.org/details/MSNBCW_20231101_070000_All_In_With_Chris_Hayes#start/158/end/193,11/1/2023 7:02:53,11/1/2023,MSNBC,All In With Chris Hayes,MSNBCW_20231101_070000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20231101_070000_All_In_With_Chris_Hayes/MSNBCW_20231101_070000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20231101_070000_All_In_With_Chris_Hayes_000147.jpg,"invasion, all of which together have cost thousands upon thousands of civilian lives. the gaza health ministry, which is controlled by hamas, -- statistics have proven broadly accurate in prior conflicts says the death toll in gaza is over 8500 people. here at home, political battles"
https://archive.org/details/MSNBCW_20231101_080000_Alex_Wagner_Tonight#start/82/end/117,11/1/2023 8:01:37,11/1/2023,MSNBC,Alex Wagner Tonight,MSNBCW_20231101_080000_Alex_Wagner_Tonight,https://archive.org/download/MSNBCW_20231101_080000_Alex_Wagner_Tonight/MSNBCW_20231101_080000_Alex_Wagner_Tonight.thumbs/MSNBCW_20231101_080000_Alex_Wagner_Tonight_000057.jpg,to destruction across gaza not just in the north. right now the palestinian ministry of health estimates more than 8500 people have been killed in gaza including 3500 children. the palestinian ministry of
https://archive.org/details/MSNBCW_20231101_080000_Alex_Wagner_Tonight#start/98/end/133,11/1/2023 8:01:53,11/1/2023,MSNBC,Alex Wagner Tonight,MSNBCW_20231101_080000_Alex_Wagner_Tonight,https://archive.org/download/MSNBCW_20231101_080000_Alex_Wagner_Tonight/MSNBCW_20231101_080000_Alex_Wagner_Tonight.thumbs/MSNBCW_20231101_080000_Alex_Wagner_Tonight_000087.jpg,"health is controlled by hamas, but in the past its statistic about death in these sorts of conflicts heeen called accurate. save the children is now warning the number of children killed in"
https://archive.org/details/MSNBCW_20231101_080000_Alex_Wagner_Tonight#start/515/end/550,11/1/2023 8:08:50,11/1/2023,MSNBC,Alex Wagner Tonight,MSNBCW_20231101_080000_Alex_Wagner_Tonight,https://archive.org/download/MSNBCW_20231101_080000_Alex_Wagner_Tonight/MSNBCW_20231101_080000_Alex_Wagner_Tonight.thumbs/MSNBCW_20231101_080000_Alex_Wagner_Tonight_000508.jpg,death makes that calculation change? i mean lots of folks are understandably skeptical of any hamas led agency in the gaza ministry of health but all indications we have so far is there's enormous search s in gaza. thousands of civilians have
https://archive.org/details/MSNBCW_20231101_100000_Morning_Joe#start/828/end/863,11/1/2023 10:14:03,11/1/2023,MSNBC,Morning Joe,MSNBCW_20231101_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231101_100000_Morning_Joe/MSNBCW_20231101_100000_Morning_Joe.thumbs/MSNBCW_20231101_100000_Morning_Joe_000809.jpg,"to protect the palestinians and help them set up a government that's not run by terrorists. and it has been since 2005. right. excuse me, gaza has been run by hamas since 2005. speaking of american leadership"
https://archive.org/details/MSNBCW_20231101_100000_Morning_Joe#start/7995/end/8030,11/1/2023 12:13:30,11/1/2023,MSNBC,Morning Joe,MSNBCW_20231101_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231101_100000_Morning_Joe/MSNBCW_20231101_100000_Morning_Joe.thumbs/MSNBCW_20231101_100000_Morning_Joe_007978.jpg,"run by terrorists. and it has been since 2005. right. gaza -- or, excuse me, the gaza, yeah, it has been run by hamas since 2005. speaking of american leadership on this question, as expected,"
https://archive.org/details/MSNBCW_20231101_100000_Morning_Joe#start/11096/end/11131,11/1/2023 13:05:11,11/1/2023,MSNBC,Morning Joe,MSNBCW_20231101_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231101_100000_Morning_Joe/MSNBCW_20231101_100000_Morning_Joe.thumbs/MSNBCW_20231101_100000_Morning_Joe_011069.jpg,"it would benefit hamas. a nearby hamas-run hospital says dozens were killed and hundreds wounded. nbc news cannot independently verify those numbers. shortly after the attack, most communications in gaza were shut"
https://archive.org/details/MSNBCW_20231101_140000_Ana_Cabrera_Reports#start/161/end/196,11/1/2023 14:02:56,11/1/2023,MSNBC,Ana Cabrera Reports,MSNBCW_20231101_140000_Ana_Cabrera_Reports,https://archive.org/download/MSNBCW_20231101_140000_Ana_Cabrera_Reports/MSNBCW_20231101_140000_Ana_Cabrera_Reports.thumbs/MSNBCW_20231101_140000_Ana_Cabrera_Reports_000148.jpg,the idf claims killed a senior hamas commander. a local hospital controlled by hamas says dozens of others were killed and hundreds wounded. nbc news has not verified those numbers. i want to give you some reaction
https://archive.org/details/MSNBCW_20231101_140000_Ana_Cabrera_Reports#start/741/end/776,11/1/2023 14:12:36,11/1/2023,MSNBC,Ana Cabrera Reports,MSNBCW_20231101_140000_Ana_Cabrera_Reports,https://archive.org/download/MSNBCW_20231101_140000_Ana_Cabrera_Reports/MSNBCW_20231101_140000_Ana_Cabrera_Reports.thumbs/MSNBCW_20231101_140000_Ana_Cabrera_Reports_000719.jpg,"camp? i know we're getting differing reports from the hamas health ministry, the gaza health ministry versus what the idf is saying as well. do you know anything about the number of people that died there, or the strike there, and the type of access they have to"
https://archive.org/details/MSNBCW_20231101_140000_Ana_Cabrera_Reports#start/2291/end/2326,11/1/2023 14:38:26,11/1/2023,MSNBC,Ana Cabrera Reports,MSNBCW_20231101_140000_Ana_Cabrera_Reports,https://archive.org/download/MSNBCW_20231101_140000_Ana_Cabrera_Reports/MSNBCW_20231101_140000_Ana_Cabrera_Reports.thumbs/MSNBCW_20231101_140000_Ana_Cabrera_Reports_002279.jpg,"border. they can't just let, of course, these people across. they have to do administrative paperwork, and so i actually -- speaking to that, i want to give you some updates that are coming into us from the spokesman for the egyptian ministry of health."
https://archive.org/details/MSNBCW_20231101_150000_Jose_Diaz-Balart_Reports#start/171/end/206,11/1/2023 15:03:06,11/1/2023,MSNBC,Jose Diaz-Balart Reports,MSNBCW_20231101_150000_Jose_Diaz-Balart_Reports,https://archive.org/download/MSNBCW_20231101_150000_Jose_Diaz-Balart_Reports/MSNBCW_20231101_150000_Jose_Diaz-Balart_Reports.thumbs/MSNBCW_20231101_150000_Jose_Diaz-Balart_Reports_000148.jpg,"for medical care, according to the hamas-led palestinian ministry of health. meanwhile, in northern gaza, hamas accuses israeli forces of another strike on a densely populated refugee camp. the second in less than 24"
https://archive.org/details/MSNBCW_20231101_170000_Chris_Jansing_Reports#start/153/end/188,11/1/2023 17:02:48,11/1/2023,MSNBC,Chris Jansing Reports,MSNBCW_20231101_170000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231101_170000_Chris_Jansing_Reports/MSNBCW_20231101_170000_Chris_Jansing_Reports.thumbs/MSNBCW_20231101_170000_Chris_Jansing_Reports_000148.jpg,"into egypt. hundreds of others remain desperately crowded at the border as the situation inside gaza continues to crumble. with the health system hitting its breaking point, the gaza ministry of health which is run by hamas, has given what they"
https://archive.org/details/MSNBCW_20231101_170000_Chris_Jansing_Reports#start/330/end/365,11/1/2023 17:05:45,11/1/2023,MSNBC,Chris Jansing Reports,MSNBCW_20231101_170000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231101_170000_Chris_Jansing_Reports/MSNBCW_20231101_170000_Chris_Jansing_Reports.thumbs/MSNBCW_20231101_170000_Chris_Jansing_Reports_000328.jpg,"trapped under the rubble. what can you tell us? reporter: yeah, chris, palestinian officials from the health ministry run by hamas say a significant number of palestinian civilians lost their lives in this second strike earlier today in the jabalia refugee camp in the north of"
https://archive.org/details/MSNBCW_20231101_170000_Chris_Jansing_Reports#start/379/end/414,11/1/2023 17:06:34,11/1/2023,MSNBC,Chris Jansing Reports,MSNBCW_20231101_170000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231101_170000_Chris_Jansing_Reports/MSNBCW_20231101_170000_Chris_Jansing_Reports.thumbs/MSNBCW_20231101_170000_Chris_Jansing_Reports_000358.jpg,"among the eight and a half thousand people who have been killed according to the health ministry, there are around 3000 children. unicef is describing gaza right now as a graveyard for children, and i want you to take a listen to a little bit of sound about"
https://archive.org/details/MSNBCW_20231101_180000_Chris_Jansing_Reports#start/697/end/732,11/1/2023 18:11:52,11/1/2023,MSNBC,Chris Jansing Reports,MSNBCW_20231101_180000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231101_180000_Chris_Jansing_Reports/MSNBCW_20231101_180000_Chris_Jansing_Reports.thumbs/MSNBCW_20231101_180000_Chris_Jansing_Reports_000688.jpg,"from those israeli communities, but what you are hearing from a growing number of world leaders and protests around the world is concern about the ever growing toll among palestinian civilians. the death toll, more than 8000 inside gaza. that's according to the hamas"
https://archive.org/details/MSNBCW_20231101_180000_Chris_Jansing_Reports#start/712/end/747,11/1/2023 18:12:07,11/1/2023,MSNBC,Chris Jansing Reports,MSNBCW_20231101_180000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231101_180000_Chris_Jansing_Reports/MSNBCW_20231101_180000_Chris_Jansing_Reports.thumbs/MSNBCW_20231101_180000_Chris_Jansing_Reports_000688.jpg,"run health ministry. 3 1/2 thousand of those killed are children, according to that same ministry. we are hearing from unicef. they are referring to the gaza strip as a graveyard for children right now. the u.s. so far not pressuring"
https://archive.org/details/MSNBCW_20231101_180000_Chris_Jansing_Reports#start/1946/end/1981,11/1/2023 18:32:41,11/1/2023,MSNBC,Chris Jansing Reports,MSNBCW_20231101_180000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231101_180000_Chris_Jansing_Reports/MSNBCW_20231101_180000_Chris_Jansing_Reports.thumbs/MSNBCW_20231101_180000_Chris_Jansing_Reports_001918.jpg,"israel's fault. people have to understand if you interview people in hamas controlled gaza, it's like interviewing people in poland or what used to be the soviet union. it's an authoritarian regime, with the ability to be ruth lest"
https://archive.org/details/MSNBCW_20231101_200000_Deadline_White_House#start/5919/end/5954,11/1/2023 21:38:54,11/1/2023,MSNBC,Deadline White House,MSNBCW_20231101_200000_Deadline_White_House,https://archive.org/download/MSNBCW_20231101_200000_Deadline_White_House/MSNBCW_20231101_200000_Deadline_White_House.thumbs/MSNBCW_20231101_200000_Deadline_White_House_005908.jpg,"strikes in gaza. the health ministry said wednesday that israel bombed the territory's largest refugee camp for the second time in two days. israel said they weregeti a hamas control . skyrocketed with jordan, a key"
https://archive.org/details/MSNBCW_20231102_180000_Chris_Jansing_Reports#start/511/end/546,11/2/2023 18:08:46,11/2/2023,MSNBC,Chris Jansing Reports,MSNBCW_20231102_180000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231102_180000_Chris_Jansing_Reports/MSNBCW_20231102_180000_Chris_Jansing_Reports.thumbs/MSNBCW_20231102_180000_Chris_Jansing_Reports_000508.jpg,"egyptian ministry of health, and they were taken to cairo where they are here. the woman we spoke with said, look, this was a desperate situation. as she was waiting to get her name called, there were fighting that were taking place inside the facility that she was in."
https://archive.org/details/MSNBCW_20231102_200000_Deadline_White_House#start/3410/end/3445,11/2/2023 20:57:05,11/2/2023,MSNBC,Deadline White House,MSNBCW_20231102_200000_Deadline_White_House,https://archive.org/download/MSNBCW_20231102_200000_Deadline_White_House/MSNBCW_20231102_200000_Deadline_White_House.thumbs/MSNBCW_20231102_200000_Deadline_White_House_003387.jpg,"civilians who have been living through weeks of bombardment, now dealing with this encroaching ground offensive. they are being tested, too, and have nowhere to run. the health ministry says more than 9000 of them have been killed so far, including 3600"
https://archive.org/details/MSNBCW_20231102_200000_Deadline_White_House#start/6130/end/6165,11/2/2023 21:42:25,11/2/2023,MSNBC,Deadline White House,MSNBCW_20231102_200000_Deadline_White_House,https://archive.org/download/MSNBCW_20231102_200000_Deadline_White_House/MSNBCW_20231102_200000_Deadline_White_House.thumbs/MSNBCW_20231102_200000_Deadline_White_House_006117.jpg,"we have seen such immense impact of civilians according to the health ministry. they say around 9000 people have died since this all began. according to israeli officials,"
https://archive.org/details/MSNBCW_20231103_000000_All_In_With_Chris_Hayes#start/3291/end/3326,11/3/2023 0:55:06,11/3/2023,MSNBC,All In With Chris Hayes,MSNBCW_20231103_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20231103_000000_All_In_With_Chris_Hayes/MSNBCW_20231103_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20231103_000000_All_In_With_Chris_Hayes_003267.jpg,"right now, israel's military campaign in gaza appears to be on pace to far exceed that. the gaza health ministry says 9000 people have been killed, in just over three weeks. we cannot independently verify that number, but those suck let images paint a picture of"
https://archive.org/details/MSNBCW_20231103_010000_Alex_Wagner_Tonight#start/2832/end/2867,11/3/2023 1:47:27,11/3/2023,MSNBC,Alex Wagner Tonight,MSNBCW_20231103_010000_Alex_Wagner_Tonight,https://archive.org/download/MSNBCW_20231103_010000_Alex_Wagner_Tonight/MSNBCW_20231103_010000_Alex_Wagner_Tonight.thumbs/MSNBCW_20231103_010000_Alex_Wagner_Tonight_002818.jpg,"lack of answers that american leaders had when they went into iraq and afghanistan. secondly because according to save the children, we don't have to believe the hamas run health ministry, 3000 children have been killed in gaza already. that is more according to save"
https://archive.org/details/MSNBCW_20231103_040000_Alex_Wagner_Tonight#start/2865/end/2900,11/3/2023 4:48:00,11/3/2023,MSNBC,Alex Wagner Tonight,MSNBCW_20231103_040000_Alex_Wagner_Tonight,https://archive.org/download/MSNBCW_20231103_040000_Alex_Wagner_Tonight/MSNBCW_20231103_040000_Alex_Wagner_Tonight.thumbs/MSNBCW_20231103_040000_Alex_Wagner_Tonight_002849.jpg,"iraq and afghanistan. secondly because according to save the children, we don't have to believe the hamas run health ministry, 3000 children have been killed in gaza already. that is more according to save the children then in an entire year in armed conflict in the year since 2019. so nothing good is going to"
https://archive.org/details/MSNBCW_20231103_070000_All_In_With_Chris_Hayes#start/3282/end/3317,11/3/2023 7:54:57,11/3/2023,MSNBC,All In With Chris Hayes,MSNBCW_20231103_070000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20231103_070000_All_In_With_Chris_Hayes/MSNBCW_20231103_070000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20231103_070000_All_In_With_Chris_Hayes_003267.jpg,"to 10000 civilians were killed during that military campaign. right now, israel's military campaign in gaza appears to be on pace to far exceed that. the gaza health ministry says 9000 people have been killed, in just over three weeks. we cannot independently verify that number, but those suck let images paint a picture of"
https://archive.org/details/MSNBCW_20231103_080000_Alex_Wagner_Tonight#start/2831/end/2866,11/3/2023 8:47:26,11/3/2023,MSNBC,Alex Wagner Tonight,MSNBCW_20231103_080000_Alex_Wagner_Tonight,https://archive.org/download/MSNBCW_20231103_080000_Alex_Wagner_Tonight/MSNBCW_20231103_080000_Alex_Wagner_Tonight.thumbs/MSNBCW_20231103_080000_Alex_Wagner_Tonight_002819.jpg,"leaders had when they went into iraq and afghanistan. secondly because of according to save the children, the league believed the hamas run health ministry, 3000 children have been killed in gaza already. that's more according to save the children, than in an entire"
https://archive.org/details/MSNBCW_20231103_100000_Morning_Joe#start/268/end/303,11/3/2023 10:04:43,11/3/2023,MSNBC,Morning Joe,MSNBCW_20231103_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231103_100000_Morning_Joe/MSNBCW_20231103_100000_Morning_Joe.thumbs/MSNBCW_20231103_100000_Morning_Joe_000267.jpg,"gaza city, but still quite a few. they're already in street to street fighting. israel has already taken casualties. there are many, many palestinian deaths every single day according to the health ministry. the number surpassed 9000."
https://archive.org/details/MSNBCW_20231103_100000_Morning_Joe#start/871/end/906,11/3/2023 10:14:46,11/3/2023,MSNBC,Morning Joe,MSNBCW_20231103_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231103_100000_Morning_Joe/MSNBCW_20231103_100000_Morning_Joe.thumbs/MSNBCW_20231103_100000_Morning_Joe_000868.jpg,"south, which is run by hamas. hamas is both a terrorist organization, has a military wing, but it also has a government function, in that it governs the gaza strip. right now, israel is in a war to remove hamas and destroy hamas in gaza. in the west bank, which is not"
https://archive.org/details/MSNBCW_20231103_100000_Morning_Joe#start/8090/end/8125,11/3/2023 12:15:05,11/3/2023,MSNBC,Morning Joe,MSNBCW_20231103_100000_Morning_Joe,https://archive.org/download/MSNBCW_20231103_100000_Morning_Joe/MSNBCW_20231103_100000_Morning_Joe.thumbs/MSNBCW_20231103_100000_Morning_Joe_008068.jpg,"jews are they make the most demands, but are contemptuous of the military. reporter: so if you -- people have to understand. so there's the gaza strip in the south which is run by hamas. hamas is both a terrorist organization, has a military wing, but it also has a"
https://archive.org/details/MSNBCW_20231103_170000_Chris_Jansing_Reports#start/923/end/958,11/3/2023 17:15:38,11/3/2023,MSNBC,Chris Jansing Reports,MSNBCW_20231103_170000_Chris_Jansing_Reports,https://archive.org/download/MSNBCW_20231103_170000_Chris_Jansing_Reports/MSNBCW_20231103_170000_Chris_Jansing_Reports.thumbs/MSNBCW_20231103_170000_Chris_Jansing_Reports_000899.jpg,"protecting civilians while enabling israel to achieve its objectives. palestinian health officials, an office run by hamas says the death toll in the gaza strip has now passed 9200, many of them children. one palestinian tv anchor burst into tears on air while"
https://archive.org/details/MSNBCW_20231103_200000_Deadline_White_House#start/6646/end/6681,11/3/2023 21:51:01,11/3/2023,MSNBC,Deadline White House,MSNBCW_20231103_200000_Deadline_White_House,https://archive.org/download/MSNBCW_20231103_200000_Deadline_White_House/MSNBCW_20231103_200000_Deadline_White_House.thumbs/MSNBCW_20231103_200000_Deadline_White_House_006628.jpg,"hospital to head towards the rafah border crossing where the director for gaza's ministry of health said this convoy of ambulances was going to be leaving with people and also laid out the routes it planned to take. we're waiting to see if there is more information that comes from israel, but that's another thing"
https://archive.org/details/MSNBCW_20231103_230000_The_ReidOut#start/2124/end/2159,11/3/2023 23:35:39,11/3/2023,MSNBC,The ReidOut,MSNBCW_20231103_230000_The_ReidOut,https://archive.org/download/MSNBCW_20231103_230000_The_ReidOut/MSNBCW_20231103_230000_The_ReidOut.thumbs/MSNBCW_20231103_230000_The_ReidOut_002098.jpg,"ambulances. the palestinian red crescent says there was a convoy of ambulances leaving a hospital in gaza city. they said there were five ambulances in all, four of them were ambulances that are owned and operated by gaza's ministry of health, which by nature of working inside of gaza, that"
https://archive.org/details/MSNBCW_20231103_230000_The_ReidOut#start/2138/end/2173,11/3/2023 23:35:53,11/3/2023,MSNBC,The ReidOut,MSNBCW_20231103_230000_The_ReidOut,https://archive.org/download/MSNBCW_20231103_230000_The_ReidOut/MSNBCW_20231103_230000_The_ReidOut.thumbs/MSNBCW_20231103_230000_The_ReidOut_002127.jpg,"would make them a hamas run agency. then one of those five ambulances is owned and operated by the palestinian red crescent. according to the palestinian red cres nlt, they were leaving heading to the rafah border crossing with egypt with injured"
https://archive.org/details/MSNBCW_20231103_230000_The_ReidOut#start/2234/end/2269,11/3/2023 23:37:29,11/3/2023,MSNBC,The ReidOut,MSNBCW_20231103_230000_The_ReidOut,https://archive.org/download/MSNBCW_20231103_230000_The_ReidOut/MSNBCW_20231103_230000_The_ReidOut.thumbs/MSNBCW_20231103_230000_The_ReidOut_002217.jpg,"minutes before that convoy of ambulances left the hospital. one of our nbc news teams in gaza was at the press conference and during the press conference, the director for gaza's ministry of health said, we have a convoy of ambulances that are headed this way. this is what they're doing and"
